id,listing_id,make,model,title,url,price,mileage,fuel_type,first_registration,power,transmission,seller_type,location,scraped_date,scraped_timestamp,is_active,created_at,updated_at
135,9b250c24-aaaa-4b8e-8051-d0fb44cf6881,bmw,120,BMW 120d M Sport M Sportpaket HK HiFi DAB LED RFK,,41900.0,8900,3,09-2025,,,Händler,,2026-02-14T05:12:40.667703,1771045960,1,2025-07-04 19:02:18,2026-02-14 05:12:43
1104,ed4ad8e8-d52c-4826-91a1-74f8c0e3a9ca,bmw,120,BMW 120120,,34500.0,4200,Benzin,12-2024,,,Händler,,2026-02-14T05:12:40.663936,1771045960,1,2025-07-25 04:44:33,2026-02-14 05:12:43
1673,020cc71c-1af7-4c69-8885-05ac0e644f3f,bmw,120,BMW 120120D 177 SPORT DESIGN,,10250.0,182000,Diesel,01-2010,,,Privat,,2026-02-14T05:12:40.667253,1771045960,1,2025-09-24 04:29:01,2026-02-14 05:12:43
1983,145ddbfe-3793-47d4-bef5-961d88da0aa9,bmw,120,BMW 120120d DPF Aut.,,7500.0,210000,Diesel,08-2008,,,Privat,,2026-02-14T05:12:40.668137,1771045960,1,2025-10-02 04:28:08,2026-02-14 05:12:43
2245,e004d1b5-e79e-4a5d-aa52-c6c89a61bbc8,bmw,120,BMW 120120d Aut. M Sport,,33000.0,55000,Diesel,01-2022,,,Privat,,2026-02-14T05:12:40.666368,1771045960,1,2025-10-19 04:30:12,2026-02-14 05:12:43
2648,6334d431-6166-4188-be2a-73d0a5f77228,bmw,120,BMW 120120d Cabrio Aut. - Motor neu gemacht*,,11650.0,135000,Diesel,10-2008,,,Privat,,2026-02-14T05:12:40.670799,1771045960,1,2025-11-14 04:31:19,2026-02-14 05:12:43
2866,ff0cd81d-8093-4e3d-9281-b65c84fa6e77,bmw,120,BMW 120120dA 2.0 163cv Auto M-SPORT (New Model),,39470.0,6000,Diesel,03-2025,,,Händler,,2026-02-14T05:12:40.668582,1771045960,1,2025-11-27 04:33:04,2026-02-14 05:12:43
3521,cdb7f370-5082-4d76-bba3-5900488cdf59,bmw,120,BMW 120I Pack M / Panoramique / Essence,,32490.0,24028,Benzin,02-2025,,,Händler,,2026-02-14T05:12:40.666818,1771045960,1,2025-12-18 04:39:33,2026-02-14 05:12:43
3523,669c08c9-15ac-468d-b206-d197852e2444,bmw,120,BMW 120I Pack M / Panoramique / Essence,,32490.0,24161,Benzin,02-2025,,,Händler,,2026-02-14T05:12:40.669908,1771045960,1,2025-12-18 04:39:33,2026-02-14 05:12:43
3554,9a6fbd59-4801-4f39-893f-6ffc4969b118,bmw,120,BMW 120120i M-Sport 170CV F70,,32990.0,6000,Benzin,07-2025,,,Händler,,2026-02-14T05:12:40.670346,1771045960,1,2025-12-19 04:39:41,2026-02-14 05:12:43
