id,listing_id,make,model,title,price_old,price_new,price_difference,price_change_percent,change_type,change_date,change_timestamp,last_seen,created_at
1663,b9589ac2-5e77-4c4c-9bcd-b8b842189e01,kia,ev4,"Kia EV481,4 kWh 204 Business Plus",52490.0,47690.0,-4800.0,-9.144598971232616,PREIS_GESUNKEN,2026-01-23T04:55:57.447121,1769144157,2026-01-22T04:59:40.638834,2026-01-23 04:55:57
1664,47b8f158-5ab9-4f46-9a43-8c65b967dcdc,kia,ev4,"Kia EV481,4 kWh 204 GT Line",55990.0,52990.0,-3000.0,-5.358099660653688,PREIS_GESUNKEN,2026-01-23T04:55:57.447286,1769144157,2026-01-22T04:59:40.638390,2026-01-23 04:55:57
