id,listing_id,make,model,title,url,price,mileage,fuel_type,first_registration,power,transmission,seller_type,location,scraped_date,scraped_timestamp,is_active,created_at,updated_at
4848,60714319-6df7-4aa1-9372-fb40689decc3,kia,ev6,"Kia EV6GT 77,4 kWh AWD",,44900.0,12000,Elektro,06-2024,,,Händler,,2026-04-24T06:21:03.223029,1777011663,1,2026-01-31 05:11:29,2026-04-24 06:21:06
5729,cdebebbc-0a30-4bc6-a40d-0d13a3e1e0c8,kia,ev6,"Kia EV6EV6 77,4-kWh GT-line SOH 96,6%",,27990.0,86105,Elektro,05-2023,,,Händler,,2026-04-24T06:21:03.222624,1777011663,1,2026-03-04 05:18:22,2026-04-24 06:21:06
6750,a8086cd9-0742-48d2-9366-d2df873e1201,kia,ev6,Kia EV6EV6 229cv Auto FWD BUSINESS,,34970.0,39000,Elektro,06-2024,,,Händler,,2026-04-24T06:21:03.223665,1777011663,1,2026-04-15 06:11:24,2026-04-24 06:21:06
6988,080db462-92ef-4f2f-87a0-5c2fdc0f4d2f,kia,ev6,Kia EV6GT LINE AWD,,42000.0,31800,Elektro,02-2024,,,Händler,,2026-04-24T06:21:03.223351,1777011663,1,2026-04-22 06:11:06,2026-04-24 06:21:06
