id,listing_id,make,model,title,url,price,mileage,fuel_type,first_registration,power,transmission,seller_type,location,scraped_date,scraped_timestamp,is_active,created_at,updated_at
3377,b9589ac2-5e77-4c4c-9bcd-b8b842189e01,kia,ev4,"Kia EV481,4 kWh 204 Business Plus",,52490.0,0,Elektro,new,,,Händler,,2025-12-12T23:13:49.330218,1765581229,1,2025-12-12 23:13:52,2025-12-12 23:13:52
3378,b7a35284-a537-40fe-9644-c179a8878ca2,kia,ev4,"Kia EV481,4 kWh 204 Business Plus",,52990.0,0,Elektro,new,,,Händler,,2025-12-12T23:13:49.330806,1765581229,1,2025-12-12 23:13:52,2025-12-12 23:13:52
3379,47b8f158-5ab9-4f46-9a43-8c65b967dcdc,kia,ev4,"Kia EV481,4 kWh 204 GT Line",,55990.0,0,Elektro,new,,,Händler,,2025-12-12T23:13:49.331279,1765581229,1,2025-12-12 23:13:52,2025-12-12 23:13:52
