id,listing_id,make,model,title,price_old,price_new,price_difference,price_change_percent,change_type,change_date,change_timestamp,last_seen,created_at
1735,ca9dd2cc-7236-457e-ad0f-823bfffb3865,audi,a4,Audi A4Avant Sport,24900.0,22900.0,-2000.0,-8.032128514056225,PREIS_GESUNKEN,2026-01-28T04:52:04.997234,1769575924,2026-01-27T04:53:57.530206,2026-01-28 04:52:04
1736,4cf29ef0-160b-4439-ba25-e59b70e34073,audi,a4,Audi A4Avant 2.0 TDI 190 Clean Diesel S Line Multitronic,15990.0,14990.0,-1000.0,-6.2539086929330825,PREIS_GESUNKEN,2026-01-28T04:52:04.997803,1769575924,2026-01-27T04:53:57.532952,2026-01-28 04:52:04
1703,a2544a4f-9ed1-40e5-aa4a-e2d2064adfda,audi,a4,Audi A4Avant,32890.0,31890.0,-1000.0,-3.0404378230465188,PREIS_GESUNKEN,2026-01-26T05:00:51.550387,1769403651,2026-01-25T04:57:19.805753,2026-01-26 05:00:51
1649,60490479-d293-428b-9fd0-a7f507345421,audi,a4,Audi A4Limousine Advanced 40 TDI s-tr,28900.0,25800.0,-3100.0,-10.726643598615917,PREIS_GESUNKEN,2026-01-23T04:51:37.494067,1769143897,2026-01-22T04:55:20.233337,2026-01-23 04:51:37
1650,8a0413ef-9283-475b-8d7b-f8e4e7eb1e9a,audi,a4,Audi A4Limousine 35 TDI s-tronic,34900.0,29900.0,-5000.0,-14.326647564469914,PREIS_GESUNKEN,2026-01-23T04:51:37.494266,1769143897,2026-01-22T04:55:20.234806,2026-01-23 04:51:37
1631,a2544a4f-9ed1-40e5-aa4a-e2d2064adfda,audi,a4,Audi A4Avant,33890.0,32890.0,-1000.0,-2.9507229271171433,PREIS_GESUNKEN,2026-01-22T04:55:23.787543,1769057723,2026-01-21T04:52:33.641966,2026-01-22 04:55:23
1632,98402325-111a-4a51-8fbd-180350388a22,audi,a4,Audi A4Avant,38980.0,37980.0,-1000.0,-2.5654181631605955,PREIS_GESUNKEN,2026-01-22T04:55:23.787893,1769057723,2026-01-21T04:52:37.065583,2026-01-22 04:55:23
1584,3a074eb7-77ad-4fe9-976f-c823f20ad4e5,audi,a4,Audi A42.0 TFSI quattro S tronic Ambition,18000.0,16500.0,-1500.0,-8.333333333333332,PREIS_GESUNKEN,2026-01-21T04:52:40.823300,1768971160,2026-01-20T04:53:28.042111,2026-01-21 04:52:40
1437,1da2fd8f-318a-4757-9750-5f3c05457ce5,audi,a4,Audi A4Avant S Line / Diesel,36990.0,35990.0,-1000.0,-2.703433360367667,PREIS_GESUNKEN,2026-01-12T04:57:07.115304,1768193827,2026-01-11T04:53:35.061519,2026-01-12 04:57:07
1343,c20f6ac3-5b50-42dc-a891-f731e60492c6,audi,a4,Audi A435 TFSI - SLINE auto CAMERA/CUIR,29990.0,29480.0,-510.0,-1.7005668556185394,PREIS_GESUNKEN,2026-01-07T04:49:02.497503,1767761342,2026-01-06T04:46:47.102113,2026-01-07 04:49:02
1316,3a074eb7-77ad-4fe9-976f-c823f20ad4e5,audi,a4,Audi A42.0 TFSI quattro S tronic Ambition,25000.0,18000.0,-7000.0,-28.000000000000004,PREIS_GESUNKEN,2026-01-05T05:02:19.180092,1767589339,2026-01-04T04:55:05.298746,2026-01-05 05:02:19
1292,b95a3910-1fc6-40e7-a67c-f98e7d4c5382,audi,a4,Audi A4A4 Avant 50 TDI quattro tiptronic S line,25000.0,24500.0,-500.0,-2.0,PREIS_GESUNKEN,2026-01-03T04:39:33.339229,1767415173,2026-01-02T04:49:07.934719,2026-01-03 04:39:33
1293,57e9a6c3-d71f-4a41-8bc1-1e28dd37cf1b,audi,a4,Audi A4Avant 2.0 TDI DPF clean diesel quattro S tronic Am,13000.0,10500.0,-2500.0,-19.230769230769234,PREIS_GESUNKEN,2026-01-03T04:39:33.340546,1767415173,2026-01-02T04:49:07.941291,2026-01-03 04:39:33
1267,c6ce88ac-fe8f-4b08-a245-e4abe718d51d,audi,a4,Audi A4Avant 35 TDI S tronic advanced,20500.0,21500.0,1000.0,4.878048780487805,PREIS_GESTIEGEN,2026-01-01T04:54:19.146057,1767243259,2025-12-31T04:43:54.107758,2026-01-01 04:54:19
1268,b0ee5cfd-68f6-4c6d-a3e2-295ed78bb542,audi,a4,Audi A4Avant 3.0 TDI DPF quattro S tronic line Sportpaket,21500.0,20500.0,-1000.0,-4.651162790697675,PREIS_GESUNKEN,2026-01-01T04:54:19.146947,1767243259,2025-12-31T04:43:57.545728,2026-01-01 04:54:19
1228,98402325-111a-4a51-8fbd-180350388a22,audi,a4,Audi A4Avant,39480.0,38980.0,-500.0,-1.266464032421479,PREIS_GESUNKEN,2025-12-27T04:39:08.831001,1766810348,2025-12-26T04:41:07.418790,2025-12-27 04:39:08
1191,c6ce88ac-fe8f-4b08-a245-e4abe718d51d,audi,a4,Audi A4Avant 35 TDI S tronic advanced,20900.0,20500.0,-400.0,-1.9138755980861244,PREIS_GESUNKEN,2025-12-22T04:48:08.949453,1766378888,2025-12-21T04:43:05.615690,2025-12-22 04:48:08
1182,c6ce88ac-fe8f-4b08-a245-e4abe718d51d,audi,a4,Audi A4Avant 35 TDI S tronic advanced,21900.0,20900.0,-1000.0,-4.5662100456621,PREIS_GESUNKEN,2025-12-20T04:34:19.134358,1766205259,2025-12-19T04:40:26.255938,2025-12-20 04:34:19
1169,a2544a4f-9ed1-40e5-aa4a-e2d2064adfda,audi,a4,Audi A4Avant,34890.0,33890.0,-1000.0,-2.8661507595299516,PREIS_GESUNKEN,2025-12-18T04:40:24.335379,1766032824,2025-12-17T04:39:51.754936,2025-12-18 04:40:24
1156,b95a3910-1fc6-40e7-a67c-f98e7d4c5382,audi,a4,Audi A4A4 Avant 50 TDI quattro tiptronic S line,26900.0,25000.0,-1900.0,-7.063197026022305,PREIS_GESUNKEN,2025-12-17T04:39:55.209568,1765946395,2025-12-16T04:41:42.549429,2025-12-17 04:39:55
1094,474d6099-c392-4354-b90e-244c05e5584c,audi,a4,Audi A4A4 Avant 2.0 T FSI,5600.0,3300.0,-2300.0,-41.07142857142857,PREIS_GESUNKEN,2025-12-12T22:57:49.145268,1765580269,2025-12-04T04:38:09.142394,2025-12-12 22:57:49
1095,25e9d26f-f4b8-47a7-a955-ac97654991ed,audi,a4,Audi A435TDI+S-Tronic+LED+NAVI,36490.0,34990.0,-1500.0,-4.110715264456015,PREIS_GESUNKEN,2025-12-12T22:57:49.146776,1765580269,2025-12-04T04:38:17.536150,2025-12-12 22:57:49
1016,c20f6ac3-5b50-42dc-a891-f731e60492c6,audi,a4,Audi A435 TFSI - SLINE auto CAMERA/CUIR,30980.0,29990.0,-990.0,-3.195610071013557,PREIS_GESUNKEN,2025-12-02T04:37:44.613186,1764650264,2025-12-01T04:55:14.873153,2025-12-02 04:37:44
1011,fe14cdd1-a17b-4d60-9824-607fea578051,audi,a4,Audi A4A4 Avant 2.0 T FSI S-Line,5900.0,5600.0,-300.0,-5.084745762711865,PREIS_GESUNKEN,2025-11-30T04:39:35.010266,1764477575,2025-11-29T04:32:11.459944,2025-11-30 04:39:35
