id,listing_id,make,model,title,price_old,price_new,price_difference,price_change_percent,change_type,change_date,change_timestamp,last_seen,created_at
1686,36b99c81-6427-49fb-b796-5d73dae3431d,bmw,520,BMW 520520d Touring Edition Fleet Exclusive,7500.0,7000.0,-500.0,-6.666666666666667,PREIS_GESUNKEN,2026-01-24T04:45:09.989617,1769229909,2026-01-23T04:54:23.440082,2026-01-24 04:45:09
1542,36b99c81-6427-49fb-b796-5d73dae3431d,bmw,520,BMW 520520d Touring Edition Fleet Exclusive,8000.0,7500.0,-500.0,-6.25,PREIS_GESUNKEN,2026-01-17T04:41:33.055688,1768624893,2026-01-16T04:50:09.079304,2026-01-17 04:41:33
1484,19c1de31-39d7-41eb-8bc9-2ea7a3012383,bmw,520,BMW 520520d xDrive M-Sport,56990.0,49990.0,-7000.0,-12.282856641516055,PREIS_GESUNKEN,2026-01-14T04:55:52.815862,1768366552,2026-01-13T04:51:40.217290,2026-01-14 04:55:52
1165,21d42567-4627-4cb2-a983-89def7827549,bmw,520,BMW 520520d Touring Aut.,11900.0,10900.0,-1000.0,-8.403361344537815,PREIS_GESUNKEN,2025-12-17T04:42:36.430273,1765946556,2025-12-16T04:44:46.016182,2025-12-17 04:42:36
965,904c36e2-650b-4a31-b66b-bf6915461d4c,bmw,520,"BMW 520520d Touring Aut. carnet complet, CT 2 ans",30100.0,29500.0,-600.0,-1.9933554817275747,PREIS_GESUNKEN,2025-11-21T04:34:34.678657,1763699674,2025-11-20T04:33:45.845574,2025-11-21 04:34:34
942,6455927e-6598-47c2-be1b-5968cf418ab1,bmw,520,BMW 520520d Gran Turismo,10500.0,9000.0,-1500.0,-14.285714285714285,PREIS_GESUNKEN,2025-11-20T04:33:52.899040,1763613232,2025-11-19T04:34:53.271969,2025-11-20 04:33:52
909,6edcb8dc-cb7b-4b4a-b0b4-2ddd8c3358ee,bmw,520,BMW 520d Touring,55899.0,52899.0,-3000.0,-5.366822304513497,PREIS_GESUNKEN,2025-11-15T04:33:04.175150,1763181184,2025-11-14T04:34:22.213760,2025-11-15 04:33:04
884,e221e4f6-d3ad-4977-8ddb-b3ec4a202f81,bmw,520,BMW 520520d Gran Turismo Aut. Luxury Line,55000.0,53000.0,-2000.0,-3.6363636363636362,PREIS_GESUNKEN,2025-11-12T04:34:54.306590,1762922094,2025-11-11T04:35:21.578608,2025-11-12 04:34:54
875,b4bcb664-c328-47e4-b93c-c84acb78a048,bmw,520,BMW 520520d Edition Fleet,9500.0,8500.0,-1000.0,-10.526315789473683,PREIS_GESUNKEN,2025-11-11T04:35:28.898325,1762835728,2025-11-10T04:37:00.382047,2025-11-11 04:35:28
847,32c8fc2f-dd74-402a-aead-2f6931455330,bmw,520,BMW 520BMW 520d  business pack,15600.0,15200.0,-400.0,-2.564102564102564,PREIS_GESUNKEN,2025-11-05T04:34:19.126479,1762317259,2025-11-04T04:33:24.298402,2025-11-05 04:34:19
684,904c36e2-650b-4a31-b66b-bf6915461d4c,bmw,520,"BMW 520520d Touring Aut. carnet complet, CT 2 ans",30500.0,30100.0,-400.0,-1.3114754098360655,PREIS_GESUNKEN,2025-10-14T04:33:15.531559,1760416395,2025-10-13T04:33:52.833476,2025-10-14 04:33:15
551,3fb89556-9d5a-4ba6-baca-7291ddfdcb25,bmw,520,BMW 520d xDrive M Sport,75586.0,62200.0,-13386.0,-17.709628767232026,PREIS_GESUNKEN,2025-09-27T04:31:47.060164,1758947507,2025-09-26T04:32:41.844048,2025-09-27 04:31:47
524,904c36e2-650b-4a31-b66b-bf6915461d4c,bmw,520,"BMW 520520d Touring Aut. carnet complet, CT 2 ans",31500.0,30500.0,-1000.0,-3.1746031746031744,PREIS_GESUNKEN,2025-09-25T04:32:33.449996,1758774753,2025-09-24T04:32:12.391234,2025-09-25 04:32:33
513,9415cc16-afd4-4f5a-b3fc-4686091d69b8,bmw,520,BMW 520d xDrive pack M 2024,59990.0,55990.0,-4000.0,-6.667777962993831,PREIS_GESUNKEN,2025-09-24T04:32:15.743335,1758688335,2025-09-03T04:31:54.391807,2025-09-24 04:32:15
514,19c1de31-39d7-41eb-8bc9-2ea7a3012383,bmw,520,BMW 520d xDrive pack M 2023,59990.0,56990.0,-3000.0,-5.0008334722453744,PREIS_GESUNKEN,2025-09-24T04:32:15.744026,1758688335,2025-09-03T04:31:54.393757,2025-09-24 04:32:15
425,6edcb8dc-cb7b-4b4a-b0b4-2ddd8c3358ee,bmw,520,BMW 520d Touring,57899.0,55899.0,-2000.0,-3.4542910931104163,PREIS_GESUNKEN,2025-09-02T04:33:43.952349,1756787623,2025-09-01T04:38:05.769049,2025-09-02 04:33:43
213,6edcb8dc-cb7b-4b4a-b0b4-2ddd8c3358ee,bmw,520,BMW520d Touring,59899.0,57899.0,-2000.0,-3.3389539057413313,PREIS_GESUNKEN,2025-07-31T04:53:16.119690,1753937596,2025-07-30T04:55:21.754328,2025-07-31 04:53:16
41,2166809a-d3ac-446c-a7f1-dbdf7ee0a9a1,bmw,520,BMW520pack M,48990.0,48490.0,-500.0,-1.0206164523372117,PREIS_GESUNKEN,2025-07-09T17:27:37.804921,1752082057,2025-07-09T04:43:08.981092,2025-07-09 17:27:37
22,65f31bbc-10eb-485e-a592-12e0453c313a,bmw,520,BMW520d xDrive PACK M 2023,49990.0,44990.0,-5000.0,-10.002000400080016,PREIS_GESUNKEN,2025-07-08T23:33:10.680850,1752017590,2025-07-08T04:39:49.854025,2025-07-08 23:33:10
