id,listing_id,make,model,title,url,price,mileage,fuel_type,first_registration,power,transmission,seller_type,location,scraped_date,scraped_timestamp,is_active,created_at,updated_at
5271,48a43692-281d-4341-bd08-c60db0b9d307,bmw,420,BMW 420d xDrive HiFi DAB RFK Tempomat,,49990.0,13200,Diesel,07-2025,,,Händler,,2026-09-25T09:35:38.874438,1790328938,1,2026-02-14 05:15:52,2026-09-25 09:35:42
6540,9f66198c-62d4-4f54-85d7-49b1b21bc2a8,bmw,420,BMW 420420i Coupé M Sport,,48990.0,21689,Benzin,08-2025,,,Händler,,2026-09-25T09:35:38.873346,1790328938,1,2026-04-03 05:48:51,2026-09-25 09:35:42
9612,540373df-a4ef-4499-8619-529081647fea,bmw,420,BMW 420i DAB LED,,42990.0,39467,Benzin,03-2024,,,Händler,,2026-09-25T09:35:38.873975,1790328938,1,2026-08-11 05:19:15,2026-09-25 09:35:42
5066,d2413b08-2ed2-4b24-bd76-7fd8f854dd6c,bmw,420,BMW 420d HK HiFi DAB LED RFK Klimaaut.,,47990.0,17696,Diesel,05-2025,,,Händler,,2026-09-25T09:35:35.384881,1790328935,1,2026-02-08 05:30:33,2026-09-25 09:35:42
5840,4f8646c0-94b4-466d-9374-b1ffd24e22ca,bmw,420,BMW 420Cabrio d 190 M Sport,,35990.0,115000,Diesel,05-2023,,,Händler,,2026-09-25T09:35:35.383541,1790328935,1,2026-03-07 05:07:39,2026-09-25 09:35:42
7106,b1699983-7535-4f45-998c-a96575cd42c5,bmw,420,BMW 420420d Coupe Sport-Aut. Modern Line,,15500.0,194500,Diesel,01-2015,,,Privat,,2026-09-25T09:35:35.380001,1790328935,1,2026-04-26 06:16:29,2026-09-25 09:35:42
7499,37f66de0-3ac8-4a3d-ad60-2dd34e1b4e8a,bmw,420,BMW 420420i Gran Coupe,,35000.0,50000,Benzin,06-2024,,,Privat,,2026-09-25T09:35:35.381331,1790328935,1,2026-05-15 07:34:00,2026-09-25 09:35:42
7831,4a7d7455-417e-44d4-b550-2dc43408e678,bmw,420,BMW 420420i GranCoupe M Sport JUSQU'A 48 MOIS DE GARANTIE,,37900.0,67500,Benzin,05-2023,,,Händler,,2026-09-25T09:35:35.382650,1790328935,1,2026-05-24 07:30:34,2026-09-25 09:35:42
8890,18ae8a54-40cb-4847-a03d-b766f60cfb75,bmw,420,BMW 420420d Cabrio Sport-Aut. Sport Line M PAKET,,22250.0,84400,Diesel,05-2014,,,Privat,,2026-09-25T09:35:35.380440,1790328935,1,2026-07-07 07:52:43,2026-09-25 09:35:42
8928,c5c8afc3-6aba-4546-99e6-6a61c441c7ba,bmw,420,BMW 420420D M-SPORT BVA / JUSQU'A 36 MOIS DE GARANTIE,,34900.0,66900,Diesel,08-2022,,,Händler,,2026-09-25T09:35:35.382218,1790328935,1,2026-07-08 06:38:43,2026-09-25 09:35:42
9015,8589788e-5a0d-482c-af67-f92a8b1e0fb5,bmw,420,BMW 420Cabrio Aut. M Sport - JUSQU'A 36 MOIS DE GARANTIE,,29900.0,85140,Diesel,04-2019,,,Händler,,2026-09-25T09:35:35.383101,1790328935,1,2026-07-12 06:44:56,2026-09-25 09:35:42
9261,8c3b05ce-eb9c-4c0f-8eed-2f50bb1d5a66,bmw,420,BMW 420d xDrive Pack M 2.0L 190ch /GPS/Camera/,,31990.0,118770,3,08-2022,,,Händler,,2026-09-25T09:35:35.381767,1790328935,1,2026-07-23 06:39:09,2026-09-25 09:35:42
9545,0bcf7f2d-8336-4749-9bc1-f48a337672ba,bmw,420,BMW 420420d Gran Coupe xDrive Aut.,,37400.0,29000,Diesel,02-2024,,,Privat,,2026-09-25T09:35:35.379552,1790328935,1,2026-08-06 06:41:43,2026-09-25 09:35:42
9633,6c92a233-9e56-482c-9705-57256539c358,bmw,420,"BMW 420420d Cabrio Sportline 184ps Cuir 19""",,14990.0,153600,Diesel,06-2014,,,Händler,,2026-09-25T09:35:35.380893,1790328935,1,2026-08-12 05:46:13,2026-09-25 09:35:42
9634,aea20952-b129-4c2a-a50a-a2b1abaadf83,bmw,420,BMW 420Coupe Sport Line,,16000.0,154600,Benzin,07-2014,,,Privat,,2026-09-25T09:35:35.378658,1790328935,1,2026-08-12 05:46:13,2026-09-25 09:35:42
9865,39bb9009-1db6-4cb3-8c82-a6b9d5289748,bmw,420,BMW 420i Gran Coupe M SPORT Steptronic,,35990.0,70412,Benzin,03-2023,,,Händler,,2026-09-25T09:35:35.376739,1790328935,1,2026-08-27 15:12:06,2026-09-25 09:35:42
9931,f59cc664-fd10-4b77-bcc8-7c5f00ccecc0,bmw,420,BMW 420420i Coupé 2.0 184cv Auto M-SPORT,,36770.0,60000,Benzin,01-2023,,,Händler,,2026-09-25T09:35:35.377708,1790328935,1,2026-08-31 10:48:57,2026-09-25 09:35:42
10080,9962a375-1c25-47df-a06c-98e3f0efd7d4,bmw,420,BMW 420i Coupé Steptronic,,31990.0,52336,Benzin,05-2021,,,Händler,,2026-09-25T09:35:35.376107,1790328935,1,2026-09-08 08:51:42,2026-09-25 09:35:42
10134,1b02b107-63d9-449c-9aae-b8ae3fced8a2,bmw,420,BMW 420i Grand Coupe M SPORT Pro,,34990.0,76268,Benzin,10-2022,,,Händler,,2026-09-25T09:35:35.377238,1790328935,1,2026-09-11 08:54:07,2026-09-25 09:35:42
10145,9003daec-d84b-41e9-9608-03a3d3f4409e,bmw,420,BMW 420Gran Coupe d M Sport / HK / ACC / LASER / WINTER S,,37990.0,79990,Diesel,09-2023,,,Händler,,2026-09-25T09:35:35.384433,1790328935,1,2026-09-12 08:37:46,2026-09-25 09:35:42
10201,311d9ed0-de16-42ff-9d3c-956b819a7aef,bmw,420,BMW 420D LUXURY LINE HEAD UP AUTO CUIR NAVI,,16900.0,159900,Benzin,07-2014,,,Händler,,2026-09-25T09:35:35.383999,1790328935,1,2026-09-16 09:17:05,2026-09-25 09:35:42
10202,6afdfee8-7bba-4001-b612-24e61183de2a,bmw,420,BMW 420Gran Coupe D XDRIVE M SPORT PAKET CUIR NAVI,,36900.0,76900,Diesel,03-2023,,,Händler,,2026-09-25T09:35:35.378201,1790328935,1,2026-09-16 09:17:05,2026-09-25 09:35:42
10253,183c6cbe-3772-420c-af77-37439e531346,bmw,420,BMW 420i GRAN COUPE PACK M,,21900.0,87500,Benzin,01-2018,,,Händler,,2026-09-25T09:35:35.379118,1790328935,1,2026-09-18 09:00:33,2026-09-25 09:35:42
