id,listing_id,make,model,title,url,price,mileage,fuel_type,first_registration,power,transmission,seller_type,location,scraped_date,scraped_timestamp,is_active,created_at,updated_at
3098,aec9dd4b-d48a-463d-9558-fe9079c9aa65,audi,a5,Audi A5Avant Exclusive interieur,,57750.0,28000,Diesel,07-2025,,,Händler,,2026-09-22T09:14:44.433302,1790068484,1,2025-12-12 22:58:06,2026-09-22 09:14:47
5515,e93996b1-d138-4b0d-9fdd-77a06fac4a92,audi,a5,Audi A5Avant 40TDI S-Line Edition,,49890.0,11190,Diesel,04-2025,,,Händler,,2026-09-22T09:14:44.432889,1790068484,1,2026-02-26 05:24:24,2026-09-22 09:14:47
5923,de812ef3-4b87-4335-b964-021b037e3c97,audi,a5,Audi A5Avant,,44980.0,20900,Benzin,08-2025,,,Händler,,2026-09-22T09:14:44.431628,1790068484,1,2026-03-11 05:16:32,2026-09-22 09:14:47
6367,99bd41d8-88f4-4d01-a12a-6bf3b05a76c5,audi,a5,Audi A5Avant,,44980.0,29800,Benzin,08-2025,,,Händler,,2026-09-22T09:14:44.432476,1790068484,1,2026-03-29 05:48:04,2026-09-22 09:14:47
8168,9f6787c7-c807-4ac4-8357-7eeeb855231e,audi,a5,Audi A5A5 Berline S line TDI quattro 204 CV / 150 kW S tr,,64900.0,24000,Diesel,10-2024,,,Händler,,2026-09-22T09:14:44.431183,1790068484,1,2026-06-09 07:58:17,2026-09-22 09:14:47
9457,0ccb7b0f-205a-492b-ad2c-0b859fe76c44,audi,a5,Audi A5Avant+S-Line+TDI+Quattro+S-Tronic+AHK+P.Business+,,47990.0,33766,Diesel,05-2025,,,Händler,,2026-09-22T09:14:44.432052,1790068484,1,2026-08-01 06:37:34,2026-09-22 09:14:47
9992,6badd1f9-7971-4a10-b111-8e9c3fb7ecc6,audi,a5,Audi A52.0 40 TDI 204 CV AVANT S TRONIC S LINE PLUS *360°,,41990.0,10129,Diesel,07-2025,,,Händler,,2026-09-22T09:14:44.430631,1790068484,1,2026-09-03 08:51:50,2026-09-22 09:14:47
3078,db843037-ec30-424a-b1da-c2f332ac2d99,audi,a5,Audi A5Sportback - JUSQU'A 48 MOIS DE GARANTIE,,31900.0,97850,Diesel,08-2019,,,Händler,,2026-09-22T09:14:40.390026,1790068480,1,2025-12-12 22:58:06,2026-09-22 09:14:47
3096,2f4336f0-03c1-477c-a770-37bf4db99fad,audi,a5,Audi A5A5 Avant Exclisiv Int.,,56950.0,35000,Diesel,10-2024,,,Händler,,2026-09-22T09:14:40.392503,1790068480,1,2025-12-12 22:58:06,2026-09-22 09:14:47
5468,eb24a61c-9301-467a-8ca3-1377c87d4e2c,audi,a5,Audi A5Avant,,45500.0,5000,Benzin,01-2026,,,Händler,,2026-09-22T09:14:40.386607,1790068480,1,2026-02-24 05:26:07,2026-09-22 09:14:47
6216,2391efcc-5405-4b09-ad60-33665c05b25e,audi,a5,Audi A5Avant TDI 150 kW S tronic,,49765.0,9900,Diesel,01-2026,,,Händler,,2026-09-22T09:14:40.393334,1790068480,1,2026-03-24 05:27:45,2026-09-22 09:14:47
7385,c3af3598-4508-4155-9b61-849e2f4816a7,audi,a5,Audi A5Avant,,54980.0,8300,Diesel,04-2026,,,Händler,,2026-09-22T09:14:40.390855,1790068480,1,2026-05-09 06:24:37,2026-09-22 09:14:47
