id,listing_id,make,model,title,url,price,mileage,fuel_type,first_registration,power,transmission,seller_type,location,scraped_date,scraped_timestamp,is_active,created_at,updated_at
5262,4ff5b5ad-775b-4215-b185-d518a07fd35d,bmw,320,BMW 320d xDrive Head-Up HiFi DAB LED RFK Shz,,45990.0,32200,Diesel,06-2025,,,Händler,,2026-09-26T09:20:09.895762,1790414409,1,2026-02-14 05:15:20,2026-09-26 09:20:13
5264,aafd99be-0097-4c48-b3b0-0765e1c1105b,bmw,320,BMW 3203 Touring 320 d M Sport,,47950.0,18500,Diesel,12-2024,,,Händler,,2026-09-26T09:20:09.895157,1790414409,1,2026-02-14 05:15:20,2026-09-26 09:20:13
5525,89b1ca4b-a855-4427-9efc-7f3d62208709,bmw,320,BMW 320d xDrive Head-Up HiFi DAB LED,,48990.0,8400,Diesel,03-2025,,,Händler,,2026-09-26T09:20:09.895461,1790414409,1,2026-02-26 05:25:59,2026-09-26 09:20:13
7684,41bf3de5-52a3-4f25-88e4-93f80d5f5f76,bmw,320,BMW 320320dA Touring 2.0 190cv Auto xDrive M-SPORT,,47470.0,13000,Diesel,04-2025,,,Händler,,2026-09-26T09:20:09.894837,1790414409,1,2026-05-21 08:02:50,2026-09-26 09:20:13
7805,b2164647-3479-4e29-a11c-87385e066ed5,bmw,320,BMW 320320dA Touring 2.0 190cv Auto M-SPORT,,45470.0,12710,3,02-2025,,,Händler,,2026-09-26T09:20:09.894059,1790414409,1,2026-05-23 06:43:14,2026-09-26 09:20:13
9496,e46d4564-7514-4539-bdd4-8f0d41a7d089,bmw,320,BMW 320320i touring,,2663.0,202300,Benzin,06-2005,,,Privat,,2026-09-26T09:20:09.896061,1790414409,1,2026-08-03 07:39:09,2026-09-26 09:20:13
9975,1dc63d07-ce37-4d41-b667-29f0db597d81,bmw,320,BMW 320PACK M PRO,,49900.0,9130,Diesel,03-2026,,,Händler,,2026-09-26T09:20:09.894511,1790414409,1,2026-09-02 08:45:07,2026-09-26 09:20:13
611,f97187de-093a-4029-8d2c-837ee9dcf5fc,bmw,320,BMW 320d xDrive M Sport,,58800.0,0,3,new,,,Händler,,2026-09-26T09:20:05.837615,1790414405,1,2025-07-04 21:24:31,2026-09-26 09:20:13
2346,c179d46b-9ede-4593-b0d6-82bc32b3b436,bmw,320,BMW 320d M Sport M Sportpaket,,52200.0,0,3,new,,,Händler,,2026-09-26T09:20:05.831028,1790414405,1,2025-10-25 04:30:53,2026-09-26 09:20:13
4938,c349a534-adfa-4960-9f67-c2ebf242b2fe,bmw,320,BMW 320d xDrive  pack M - JUSQU'A 48 MOIS DE GARANTIE,,32900.0,56000,Diesel,07-2021,,,Händler,,2026-09-26T09:20:05.830460,1790414405,1,2026-02-04 05:15:56,2026-09-26 09:20:13
7682,a859d3b9-605f-432c-bad7-2ff39e696e96,bmw,320,BMW 320320iA Touring 2.0 184cv Auto M-SPORT,,42470.0,24000,Benzin,04-2025,,,Händler,,2026-09-26T09:20:05.835122,1790414405,1,2026-05-21 08:02:50,2026-09-26 09:20:13
7683,fe29afc4-3958-41b3-b4de-69745a37cbd6,bmw,320,BMW 320320iA Touring 2.0 184cv Auto M-SPORT,,42470.0,24000,Benzin,04-2025,,,Händler,,2026-09-26T09:20:05.836042,1790414405,1,2026-05-21 08:02:50,2026-09-26 09:20:13
7688,6ce1bcee-7724-4e7c-9701-fceb5e3fb63a,bmw,320,BMW 320320dA Touring 2.0 190cv Auto M-SPORT,,46970.0,10771,3,09-2024,,,Händler,,2026-09-26T09:20:05.833732,1790414405,1,2026-05-21 08:02:50,2026-09-26 09:20:13
7959,8c0dc886-2095-4f93-bf46-69a5141086f9,bmw,320,BMW 320d xDrive Head-Up HiFi DAB LED,,51990.0,11600,Diesel,10-2025,,,Händler,,2026-09-26T09:20:05.837305,1790414405,1,2026-05-31 07:53:03,2026-09-26 09:20:13
8340,810e3c66-85e1-42cd-b194-34f33379ff36,bmw,320,BMW 320320d xDrive Touring M Sport,,48990.0,12888,Diesel,11-2025,,,Händler,,2026-09-26T09:20:05.833380,1790414405,1,2026-06-13 07:56:22,2026-09-26 09:20:13
8466,5ce6c0eb-90f1-4b00-8425-f2994a51fe65,bmw,320,BMW 320d HiFi DAB LED RFK Komfortzg.,,50990.0,4136,Diesel,07-2025,,,Händler,,2026-09-26T09:20:05.832366,1790414405,1,2026-06-18 08:54:40,2026-09-26 09:20:13
8642,66620919-1e75-414d-ae37-212ad2e40920,bmw,320,BMW 320320iA Touring 2.0 184cv Auto M-SPORT,,42470.0,28000,Benzin,05-2024,,,Händler,,2026-09-26T09:20:05.834440,1790414405,1,2026-06-26 08:02:24,2026-09-26 09:20:13
9012,55710bac-220d-4aa1-9992-93c1f4ed3d1c,bmw,320,BMW 320d xDrive DAB LED,,44990.0,31505,Diesel,08-2024,,,Händler,,2026-09-26T09:20:05.832695,1790414405,1,2026-07-12 06:44:23,2026-09-26 09:20:13
9119,737423aa-453f-4d5b-8168-b550cde9f86c,bmw,320,BMW 320320dA Touring 2.0 190cv Auto xDrive M-SPORT,,42970.0,25000,3,04-2025,,,Händler,,2026-09-26T09:20:05.836984,1790414405,1,2026-07-17 06:26:16,2026-09-26 09:20:13
9194,2394d2d1-6e92-45d2-9f9c-608e4038c942,bmw,320,BMW 320PACK M PRO,,49900.0,7880,Diesel,02-2026,,,Händler,,2026-09-26T09:20:05.833018,1790414405,1,2026-07-21 06:38:58,2026-09-26 09:20:13
9195,6a121360-ba9e-4826-b466-2f2fc9748604,bmw,320,BMW 320PACK M PRO,,49900.0,12300,Diesel,02-2026,,,Händler,,2026-09-26T09:20:05.831391,1790414405,1,2026-07-21 06:38:58,2026-09-26 09:20:13
9332,1ff2a23a-7c41-45e5-aa00-3e029028c82a,bmw,320,BMW 320xDrive  M Auto Frozen blue,,43990.0,52100,Diesel,08-2024,,,Händler,,2026-09-26T09:20:05.835738,1790414405,1,2026-07-26 06:45:55,2026-09-26 09:20:13
9354,21d72735-c0e9-4a2b-8920-449fdeead1fc,bmw,320,BMW 320PACK M PRO,,49900.0,8560,Diesel,02-2026,,,Händler,,2026-09-26T09:20:05.834083,1790414405,1,2026-07-28 06:36:08,2026-09-26 09:20:13
9507,ea64ff61-ca3f-43cf-8d53-4d8f0b1d62b4,bmw,320,BMW 320320dA Touring 2.0 190cv Auto xDrive M-SPORT,,45970.0,35000,Diesel,04-2025,,,Händler,,2026-09-26T09:20:05.834786,1790414405,1,2026-08-04 06:37:41,2026-09-26 09:20:13
9976,dfb6d3c7-39b7-4ff1-98cf-6799bd461c84,bmw,320,BMW 320PACK M PRO,,49900.0,9960,Diesel,03-2026,,,Händler,,2026-09-26T09:20:05.836673,1790414405,1,2026-09-02 08:45:07,2026-09-26 09:20:13
10228,48a9cef6-ff7f-48f2-892c-b41a5b9ea446,bmw,320,BMW 320320D XDRIVE TOURING M SPORT STEPTRONIC,,50990.0,7400,Diesel,02-2026,,,Händler,,2026-09-26T09:20:05.835438,1790414405,1,2026-09-17 09:24:57,2026-09-26 09:20:13
10264,6615beda-68f1-4a05-b996-8fe03f348c9e,bmw,320,BMW 320PACK M,,46900.0,5610,Diesel,02-2026,,,Händler,,2026-09-26T09:20:05.836360,1790414405,1,2026-09-19 08:47:09,2026-09-26 09:20:13
3151,34b455d5-8e0d-4e97-9dba-f216dc00048c,bmw,320,BMW 320Baureihe 3 Lim. 320 d xDrive Advantage,,27900.0,47900,Diesel,01-2020,,,Händler,,2026-09-26T09:20:01.487855,1790414401,1,2025-12-12 22:59:34,2026-09-26 09:20:13
