id,listing_id,make,model,title,price_old,price_new,price_difference,price_change_percent,change_type,change_date,change_timestamp,last_seen,created_at
1730,6ddc06ee-6478-4e84-955b-d81d8bfdabdd,mercedes-benz,a-180,Mercedes-Benz A 180AMG Line,13900.0,13500.0,-400.0,-2.877697841726619,PREIS_GESUNKEN,2026-01-28T04:50:03.945189,1769575803,2026-01-27T04:51:41.085190,2026-01-28 04:50:03
1691,c56c60c2-740a-42c6-b2fe-feb040185987,mercedes-benz,a-180,Mercedes-Benz A 180CDI (BlueEFFICIENCY) Style,9000.0,7500.0,-1500.0,-16.666666666666664,PREIS_GESUNKEN,2026-01-25T04:55:14.746174,1769316914,2026-01-24T04:39:43.572881,2026-01-25 04:55:14
1547,46f38afa-d7ea-48a2-a358-683fbe51a1b5,mercedes-benz,a-180,Mercedes-Benz A 180A 180 d Kompaktlimousine  Progressive Navi/Autom.,31490.0,28790.0,-2700.0,-8.574150523975865,PREIS_GESUNKEN,2026-01-20T04:51:35.154040,1768884695,2026-01-19T04:56:08.257089,2026-01-20 04:51:35
1495,b470c911-b39f-40d2-93b9-0b778b9c26aa,mercedes-benz,a-180,Mercedes-Benz A 180Classe 7G-DCT Inspiration,17000.0,16500.0,-500.0,-2.941176470588235,PREIS_GESUNKEN,2026-01-16T04:45:26.585021,1768538726,2026-01-15T04:47:27.194792,2026-01-16 04:45:26
1385,83b1a46f-0fcc-4409-a5ad-5691bc8b1e08,mercedes-benz,a-180,Mercedes-Benz A 180,18200.0,17900.0,-300.0,-1.6483516483516485,PREIS_GESUNKEN,2026-01-09T04:45:54.663252,1767933954,2026-01-08T04:44:37.379742,2026-01-09 04:45:54
1386,2fb16ee1-f11b-412f-b24d-fcfef4633bbf,mercedes-benz,a-180,Mercedes-Benz A 180A 180 Progressive LED+Kamera+PTS+Apple Navi/Autom.,27990.0,25490.0,-2500.0,-8.931761343336907,PREIS_GESUNKEN,2026-01-09T04:45:54.664262,1767933954,2026-01-08T04:44:41.232052,2026-01-09 04:45:54
1387,6a0ec393-31d9-4f59-a18a-a7d8ce1676bf,mercedes-benz,a-180,Mercedes-Benz A 180A 180 d Progressive LED+Kamera+Apple+SHZ Navi,29990.0,28990.0,-1000.0,-3.334444814938313,PREIS_GESUNKEN,2026-01-09T04:45:54.664685,1767933954,2026-01-08T04:44:41.233881,2026-01-09 04:45:54
1388,dfd38ef9-6117-48df-89b6-977201db2ebd,mercedes-benz,a-180,Mercedes-Benz A 180A 180 d Progressive Kamera+SHZ+LED+Apple+MBUX Navi,29990.0,29490.0,-500.0,-1.6672224074691564,PREIS_GESUNKEN,2026-01-09T04:45:54.665061,1767933954,2026-01-08T04:44:41.234787,2026-01-09 04:45:54
1389,9fb9fcb1-7a49-4e40-94a2-098cbb617109,mercedes-benz,a-180,Mercedes-Benz A 180A 180 d Progressive LED+SHZ+Kamera+MBUX Navi/Klima,29900.0,28990.0,-910.0,-3.0434782608695654,PREIS_GESUNKEN,2026-01-09T04:45:54.665248,1767933954,2026-01-08T04:44:41.235229,2026-01-09 04:45:54
1390,5e9656ad-0882-4fae-a9a2-2911f403d7d3,mercedes-benz,a-180,Mercedes-Benz A 180A 180 d Kompaktlimousine  Progressive Navi/Autom.,33990.0,31990.0,-2000.0,-5.884083553986467,PREIS_GESUNKEN,2026-01-09T04:45:54.665424,1767933954,2026-01-08T04:44:41.235706,2026-01-09 04:45:54
1391,f232a6ee-7f28-4eae-b559-c7765726b323,mercedes-benz,a-180,Mercedes-Benz A 180A 180 d AMG-Line Distronic+Totwinkel+Kamera Navi,33990.0,31890.0,-2100.0,-6.17828773168579,PREIS_GESUNKEN,2026-01-09T04:45:54.665678,1767933954,2026-01-08T04:44:41.236154,2026-01-09 04:45:54
