id,listing_id,make,model,title,price_old,price_new,price_difference,price_change_percent,change_type,change_date,change_timestamp,last_seen,created_at
1908,fe074f3a-138b-4efb-bc64-834cfe711ea0,audi,a5,Audi A53.0 TDI QUATTRO 3X S-LINE HEAD UP BANG OLUFSEN CUI,29900.0,28900.0,-1000.0,-3.3444816053511706,PREIS_GESUNKEN,2026-02-14T05:13:44.690969,1771046024,2026-02-13T05:25:45.415039,2026-02-14 05:13:44
1909,8b563919-11ea-4f2a-8f2a-caa34aaa5811,audi,a5,Audi A5Sportback 45 TDI quattro tiptronic sport,25500.0,26000.0,500.0,1.9607843137254901,PREIS_GESTIEGEN,2026-02-14T05:13:44.692087,1771046024,2026-02-13T05:25:49.155355,2026-02-14 05:13:44
1896,fe074f3a-138b-4efb-bc64-834cfe711ea0,audi,a5,Audi A53.0 TDI QUATTRO 3X S-LINE HEAD UP BANG OLUFSEN CUI,28900.0,29900.0,1000.0,3.4602076124567476,PREIS_GESTIEGEN,2026-02-13T05:25:56.128635,1770960356,2026-02-12T05:29:08.354359,2026-02-13 05:25:56
1874,8b563919-11ea-4f2a-8f2a-caa34aaa5811,audi,a5,Audi A5Sportback 45 TDI quattro tiptronic sport,26000.0,25500.0,-500.0,-1.9230769230769231,PREIS_GESUNKEN,2026-02-12T05:29:19.912070,1770874159,2026-02-11T05:41:02.085218,2026-02-12 05:29:19
1861,db843037-ec30-424a-b1da-c2f332ac2d99,audi,a5,Audi A5Sportback,34900.0,32900.0,-2000.0,-5.730659025787966,PREIS_GESUNKEN,2026-02-11T05:41:10.006545,1770788470,2026-02-10T05:42:05.538936,2026-02-11 05:41:10
1862,f0a163b6-e915-4218-94fa-3182303fe872,audi,a5,Audi A5TDI 150 kW S tronic,48380.0,48022.0,-358.0,-0.739975196362133,PREIS_GESUNKEN,2026-02-11T05:41:10.006748,1770788470,2026-02-10T05:42:09.859769,2026-02-11 05:41:10
1840,c36edce0-cd06-41b5-bfdb-078dab1a0a3a,audi,a5,Audi A5Sportback 2.0 TFSI quattro S tronic sport,21800.0,19900.0,-1900.0,-8.715596330275229,PREIS_GESUNKEN,2026-02-09T05:42:00.965669,1770615720,2026-02-08T05:28:13.868308,2026-02-09 05:42:00
1812,c262e534-03af-4b89-9577-b8f40e3a9ea4,audi,a5,Audi A5Edition one,59140.0,56982.0,-2158.0,-3.6489685492052755,PREIS_GESUNKEN,2026-02-06T05:20:16.823352,1770355216,2026-02-05T05:21:42.759530,2026-02-06 05:20:16
1813,f0a163b6-e915-4218-94fa-3182303fe872,audi,a5,Audi A5TDI 150 kW S tronic,50262.0,48380.0,-1882.0,-3.7443794516732325,PREIS_GESUNKEN,2026-02-06T05:20:16.824226,1770355216,2026-02-05T05:21:46.797154,2026-02-06 05:20:16
1802,3597a256-53fc-4571-bc58-ad3955eb717f,audi,a5,Audi A5A5 2.0 TDI Sportback DPF (clean dies.) multitronic,19500.0,18500.0,-1000.0,-5.128205128205128,PREIS_GESUNKEN,2026-02-05T05:21:50.101022,1770268910,2026-02-04T05:14:07.930646,2026-02-05 05:21:50
1786,c262e534-03af-4b89-9577-b8f40e3a9ea4,audi,a5,Audi A5Edition one,59565.0,59140.0,-425.0,-0.7135062536724587,PREIS_GESUNKEN,2026-02-04T05:14:20.078203,1770182060,2026-02-03T05:19:43.109426,2026-02-04 05:14:20
1737,f0a163b6-e915-4218-94fa-3182303fe872,audi,a5,Audi A5TDI 150 kW S tronic,50620.0,50262.0,-358.0,-0.7072303437376531,PREIS_GESUNKEN,2026-01-28T04:52:22.800201,1769575942,2026-01-27T04:54:20.418060,2026-01-28 04:52:22
1721,fbacc660-7828-4625-a402-0a97e0f1aff8,audi,a5,Audi A5A5 Sportback 40 TFSI S tronic S line,31900.0,30200.0,-1700.0,-5.329153605015674,PREIS_GESUNKEN,2026-01-27T04:54:24.195100,1769489664,2026-01-26T05:01:01.941743,2026-01-27 04:54:24
1722,8681b570-beee-4c29-936a-0620ac75074f,audi,a5,Audi A5TFSI,31900.0,30900.0,-1000.0,-3.1347962382445136,PREIS_GESUNKEN,2026-01-27T04:54:24.195885,1769489664,2026-01-26T05:01:01.945390,2026-01-27 04:54:24
1666,29efd974-5220-4936-a6a0-35f0119f9257,audi,a5,Audi A53.0 TDI Sportback quattro DPF S tronic,16000.0,15500.0,-500.0,-3.125,PREIS_GESUNKEN,2026-01-24T04:42:29.921106,1769229749,2026-01-23T04:51:44.481795,2026-01-24 04:42:29
1651,5a522027-b823-44e7-891f-2594622bda18,audi,a5,Audi A5TDI quattro 150 kW S tronic,49900.0,48900.0,-1000.0,-2.004008016032064,PREIS_GESUNKEN,2026-01-23T04:51:58.521183,1769143918,2026-01-22T04:55:30.817324,2026-01-23 04:51:58
1652,16de745a-79f0-4bb6-be45-44c0e36d607d,audi,a5,Audi A5Avant 40 TDI quattro s-tronic,60900.0,54900.0,-6000.0,-9.852216748768473,PREIS_GESUNKEN,2026-01-23T04:51:58.522344,1769143918,2026-01-22T04:55:34.343294,2026-01-23 04:51:58
1585,c262e534-03af-4b89-9577-b8f40e3a9ea4,audi,a5,Audi A5Edition one,59990.0,59565.0,-425.0,-0.7084514085680946,PREIS_GESUNKEN,2026-01-21T04:52:59.171463,1768971179,2026-01-20T04:53:48.664149,2026-01-21 04:52:59
1586,4dfb6a4d-1bd5-423c-8035-2a75f70e9871,audi,a5,Audi A5Sportback V6 3.0 TDI 204 S line Multitronic A,7500.0,7000.0,-500.0,-6.666666666666667,PREIS_GESUNKEN,2026-01-21T04:52:59.171857,1768971179,2026-01-20T04:53:51.969686,2026-01-21 04:52:59
1572,c187bcae-4c76-451b-9322-5031b506dd47,audi,a5,Audi A5Sportback S-line 35 TDI s-tron,46900.0,44900.0,-2000.0,-4.264392324093817,PREIS_GESUNKEN,2026-01-20T04:53:55.424916,1768884835,2026-01-19T04:58:24.713045,2026-01-20 04:53:55
1545,8b563919-11ea-4f2a-8f2a-caa34aaa5811,audi,a5,Audi A5Sportback 45 TDI quattro tiptronic sport,26500.0,26000.0,-500.0,-1.8867924528301887,PREIS_GESUNKEN,2026-01-19T04:58:31.782430,1768798711,2026-01-18T04:48:54.857059,2026-01-19 04:58:31
1532,5c9b82a3-a6e4-4e57-92bc-e29a14508f1b,audi,a5,Audi A5SB+S-Line+S-Tronic+40TDI+LED,42990.0,39990.0,-3000.0,-6.978367062107467,PREIS_GESUNKEN,2026-01-17T04:39:01.185614,1768624741,2026-01-16T04:47:30.962396,2026-01-17 04:39:01
1533,b9a63d88-745d-4a16-95db-23c1576799c2,audi,a5,Audi A5Avant+S-Line+TDI+S-Tronic,53990.0,48990.0,-5000.0,-9.260974254491572,PREIS_GESUNKEN,2026-01-17T04:39:01.187359,1768624741,2026-01-16T04:47:34.786400,2026-01-17 04:39:01
1534,bbf0baa0-961b-4927-a35a-6e1f25a789af,audi,a5,Audi A5S-Tronic+Quattro+Led+Navi,49990.0,48990.0,-1000.0,-2.000400080016003,PREIS_GESUNKEN,2026-01-17T04:39:01.187693,1768624741,2026-01-16T04:47:34.786861,2026-01-17 04:39:01
1535,09b6e76b-c969-44f4-be74-27e9e06ff86a,audi,a5,Audi A5S-Line+S-Tronic+,46990.0,42990.0,-4000.0,-8.512449457331348,PREIS_GESUNKEN,2026-01-17T04:39:01.187866,1768624741,2026-01-16T04:47:34.787362,2026-01-17 04:39:01
1536,f0995be0-d988-42da-88f7-48ded0fda390,audi,a5,Audi A5Tech+P.Business+S-Tronic+LED,47990.0,43990.0,-4000.0,-8.335069806209628,PREIS_GESUNKEN,2026-01-17T04:39:01.188289,1768624741,2026-01-16T04:47:38.472389,2026-01-17 04:39:01
