id,listing_id,make,model,title,price_old,price_new,price_difference,price_change_percent,change_type,change_date,change_timestamp,last_seen,created_at
2987,cef2dc36-0dc4-436e-a246-a9b0ca051741,bmw,330,BMW 330330d Touring Aut. Luxury Line,13500.0,12500.0,-1000.0,-7.4074074074074066,PREIS_GESUNKEN,2026-05-13T06:56:45.049347,1778655405,2026-05-12T06:45:29.480523,2026-05-13 06:56:45
2943,cef2dc36-0dc4-436e-a246-a9b0ca051741,bmw,330,BMW 330330d Touring Aut. Luxury Line,14700.0,13500.0,-1200.0,-8.16326530612245,PREIS_GESUNKEN,2026-05-09T06:26:40.157413,1778308000,2026-05-08T06:07:13.353073,2026-05-09 06:26:40
2927,b8e9ad39-03cb-4e13-87d7-34fe8f91abdb,bmw,330,BMW 330330i 252 ch Luxury A,13000.0,12000.0,-1000.0,-7.6923076923076925,PREIS_GESUNKEN,2026-05-08T06:07:25.207942,1778220445,2026-05-07T06:47:53.594285,2026-05-08 06:07:25
2903,65748ff7-a273-456d-b2b6-eb6fdd7d7bbb,bmw,330,BMW 330330i Aut. Luxury Line,30500.0,29500.0,-1000.0,-3.278688524590164,PREIS_GESUNKEN,2026-05-06T06:40:19.286504,1778049619,2026-05-05T06:27:57.688547,2026-05-06 06:40:19
2740,34a9a86c-4305-439e-8e26-ec059b777b83,bmw,330,"BMW 330BMW 330i M Sport 2022 – 258ch – 67k km – 19"" – Excellent état",36900.0,34900.0,-2000.0,-5.420054200542006,PREIS_GESUNKEN,2026-04-22T06:08:51.024410,1776838131,2026-04-21T06:11:38.290994,2026-04-22 06:08:51
2694,cedd9317-bd1a-402f-9660-246b58c80888,bmw,330,BMW 330d xDrive pack M 3.0L 258CV,19990.0,18990.0,-1000.0,-5.002501250625312,PREIS_GESUNKEN,2026-04-17T06:11:48.748052,1776406308,2026-04-16T06:10:55.877738,2026-04-17 06:11:48
2695,64bc0f2c-be12-4ef2-921e-7ac1be38bf58,bmw,330,BMW 330BMW 330 d Xdrive Sportline Panorama Head UP LED LE,24990.0,23990.0,-1000.0,-4.001600640256102,PREIS_GESUNKEN,2026-04-17T06:11:48.748884,1776406308,2026-04-16T06:10:55.881521,2026-04-17 06:11:48
2677,1028d826-33e7-44c4-8d5a-89db2113499d,bmw,330,BMW 330330i Touring xDrive Aut.,45990.0,43990.0,-2000.0,-4.348771472059143,PREIS_GESUNKEN,2026-04-16T06:11:03.242722,1776319863,2026-04-15T06:08:35.921614,2026-04-16 06:11:03
2627,64bc0f2c-be12-4ef2-921e-7ac1be38bf58,bmw,330,BMW 330BMW 330 d Xdrive Sportline Panorama Head UP LED LE,25490.0,24990.0,-500.0,-1.9615535504119264,PREIS_GESUNKEN,2026-04-14T06:08:43.128708,1776146923,2026-04-13T06:25:59.508221,2026-04-14 06:08:43
2597,b8e9ad39-03cb-4e13-87d7-34fe8f91abdb,bmw,330,BMW 330330i xDrive 252 ch Luxury A,14000.0,13000.0,-1000.0,-7.142857142857142,PREIS_GESUNKEN,2026-04-11T05:31:19.891714,1775885479,2026-04-10T06:06:28.347372,2026-04-11 05:31:19
2598,1028d826-33e7-44c4-8d5a-89db2113499d,bmw,330,BMW 330330i Touring xDrive Aut.,49500.0,45990.0,-3510.0,-7.090909090909091,PREIS_GESUNKEN,2026-04-11T05:31:19.891873,1775885479,2026-04-10T06:06:32.284317,2026-04-11 05:31:19
2585,0ee82a5a-9353-4a02-b758-e3cce865e4c3,bmw,330,BMW 330e Pack M / Hybride,26990.0,25990.0,-1000.0,-3.7050759540570586,PREIS_GESUNKEN,2026-04-10T06:06:35.468730,1775801195,2026-04-09T05:56:05.338641,2026-04-10 06:06:35
2576,967492d1-a79e-4251-95b3-a3020e05a744,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,36990.0,34990.0,-2000.0,-5.406866720735334,PREIS_GESUNKEN,2026-04-09T05:56:20.617102,1775714180,2026-04-08T05:54:54.794800,2026-04-09 05:56:20
2567,4f666c94-9dc9-42aa-9c77-8834bef2f849,bmw,330,BMW 330292 CV M SPORT GPS,41490.0,39990.0,-1500.0,-3.6153289949385394,PREIS_GESUNKEN,2026-04-08T05:55:06.452891,1775627706,2026-04-07T05:53:30.931626,2026-04-08 05:55:06
2514,78656945-ca55-4a92-bfac-7c5511f96797,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,38990.0,36990.0,-2000.0,-5.12952038984355,PREIS_GESUNKEN,2026-04-04T05:27:48.886341,1775280468,2026-04-03T05:48:26.448336,2026-04-04 05:27:48
2515,b1819e67-c9d0-457a-98d1-b0e0181cd2e7,bmw,330,BMW 330330i M-Sport Touring xDrive 245CV * Hayon * ACC *,40990.0,38990.0,-2000.0,-4.8792388387411565,PREIS_GESUNKEN,2026-04-04T05:27:48.886956,1775280468,2026-04-03T05:48:26.449691,2026-04-04 05:27:48
2516,5333fa2b-ee59-4a72-b9bc-232f79cd1799,bmw,330,BMW 330330i M-Sport Touring xDrive 245CV * Hayon * ACC *,40990.0,39990.0,-1000.0,-2.4396194193705782,PREIS_GESUNKEN,2026-04-04T05:27:48.887398,1775280468,2026-04-03T05:48:26.453694,2026-04-04 05:27:48
2517,1175187e-a925-4315-b469-678a329a5d42,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,38990.0,36990.0,-2000.0,-5.12952038984355,PREIS_GESUNKEN,2026-04-04T05:27:48.887573,1775280468,2026-04-03T05:48:26.454596,2026-04-04 05:27:48
2518,dcb977e2-ab9f-48a5-8441-7ebd627aec33,bmw,330,BMW 330330i M-Sport Touring xDrive 245CV * Hayon * ACC *,41990.0,40990.0,-1000.0,-2.3815194093831864,PREIS_GESUNKEN,2026-04-04T05:27:48.888000,1775280468,2026-04-03T05:48:26.454151,2026-04-04 05:27:48
2519,4d2b92cc-71bf-4a40-a7df-2cf692a143c2,bmw,330,BMW 330330i M-Sport Touring xDrive 245CV * Hayon * ACC *,42990.0,39990.0,-3000.0,-6.978367062107467,PREIS_GESUNKEN,2026-04-04T05:27:48.888561,1775280468,2026-04-03T05:48:30.139474,2026-04-04 05:27:48
2520,2c0931eb-8a40-425a-9ef2-14ed456aaad0,bmw,330,BMW 330330i M-Sport Touring xDrive 245CV * Hayon * ACC *,38990.0,36990.0,-2000.0,-5.12952038984355,PREIS_GESUNKEN,2026-04-04T05:27:48.888734,1775280468,2026-04-03T05:48:30.136608,2026-04-04 05:27:48
2521,967492d1-a79e-4251-95b3-a3020e05a744,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,38990.0,36990.0,-2000.0,-5.12952038984355,PREIS_GESUNKEN,2026-04-04T05:27:48.888911,1775280468,2026-04-03T05:48:30.138039,2026-04-04 05:27:48
2522,bac48e6b-8b85-4191-bbf5-6903bbf683ce,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,41990.0,39990.0,-2000.0,-4.763038818766373,PREIS_GESUNKEN,2026-04-04T05:27:48.889080,1775280468,2026-04-03T05:48:30.137105,2026-04-04 05:27:48
2523,478de346-6380-429b-bd2e-a3c4656efb5f,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,39990.0,37990.0,-2000.0,-5.0012503125781445,PREIS_GESUNKEN,2026-04-04T05:27:48.889513,1775280468,2026-04-03T05:48:30.138498,2026-04-04 05:27:48
2524,17da9918-1dd8-45e7-a95f-ceecaaaf7636,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,38990.0,36990.0,-2000.0,-5.12952038984355,PREIS_GESUNKEN,2026-04-04T05:27:48.890121,1775280468,2026-04-03T05:48:30.143078,2026-04-04 05:27:48
2525,56032a97-d985-4f6f-b540-7012c5c8ccd6,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,38990.0,36990.0,-2000.0,-5.12952038984355,PREIS_GESUNKEN,2026-04-04T05:27:48.890290,1775280468,2026-04-03T05:48:33.830181,2026-04-04 05:27:48
2526,011a93b0-0fa5-4db9-ac48-34b83074843d,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,40990.0,38990.0,-2000.0,-4.8792388387411565,PREIS_GESUNKEN,2026-04-04T05:27:48.890986,1775280468,2026-04-03T05:48:37.816548,2026-04-04 05:27:48
2527,2b41a3b1-30d2-4e13-bb4b-861e1718710c,bmw,330,BMW 330330i M-Sport Touring xDrive 245CV * Hayon * ACC *,40990.0,38990.0,-2000.0,-4.8792388387411565,PREIS_GESUNKEN,2026-04-04T05:27:48.891155,1775280468,2026-04-03T05:48:33.838468,2026-04-04 05:27:48
2528,89dad913-7908-459f-bd65-a9cb14687e96,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,40990.0,38990.0,-2000.0,-4.8792388387411565,PREIS_GESUNKEN,2026-04-04T05:27:48.891356,1775280468,2026-04-03T05:48:33.836215,2026-04-04 05:27:48
2529,d5605a09-d2c6-4395-8719-78985c4a14a9,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,41990.0,39990.0,-2000.0,-4.763038818766373,PREIS_GESUNKEN,2026-04-04T05:27:48.891529,1775280468,2026-04-03T05:48:33.833456,2026-04-04 05:27:48
2530,057242c7-d5bb-41ef-a298-76d0e8513eea,bmw,330,BMW 330330i M-Sport Touring xDrive 245CV * Hayon * ACC *,38990.0,36990.0,-2000.0,-5.12952038984355,PREIS_GESUNKEN,2026-04-04T05:27:48.892091,1775280468,2026-04-03T05:48:37.819087,2026-04-04 05:27:48
2531,289619e6-c745-43b5-a4b0-c556dade5526,bmw,330,BMW 330330i xDrive M-Sport Touring 245CV *Hayon*ACC*Siège,38990.0,36990.0,-2000.0,-5.12952038984355,PREIS_GESUNKEN,2026-04-04T05:27:48.892828,1775280468,2026-04-03T05:48:30.144867,2026-04-04 05:27:48
2473,4d5aa2eb-348e-4997-a4df-ccf644f36627,bmw,330,BMW 330D 6 cyl XDRIVE TOURING M SPORT PAKET HEAD UP CUIR,36900.0,35900.0,-1000.0,-2.710027100271003,PREIS_GESUNKEN,2026-04-03T05:48:41.262724,1775195321,2026-04-02T05:48:43.729984,2026-04-03 05:48:41
2474,58d99225-c1c6-401c-90fc-e0575575bce4,bmw,330,BMW 330PACK M,42900.0,41500.0,-1400.0,-3.263403263403263,PREIS_GESUNKEN,2026-04-03T05:48:41.263225,1775195321,2026-04-02T05:48:43.732416,2026-04-03 05:48:41
2475,bf244181-8199-467c-b3da-1bd83a385fcb,bmw,330,BMW 330XDRIVE PACK M,42900.0,41500.0,-1400.0,-3.263403263403263,PREIS_GESUNKEN,2026-04-03T05:48:41.263418,1775195321,2026-04-02T05:48:43.735055,2026-04-03 05:48:41
2476,432f7291-1b0c-4f00-96f8-0c8a49e99b09,bmw,330,BMW 330xDrive Touring,42900.0,41500.0,-1400.0,-3.263403263403263,PREIS_GESUNKEN,2026-04-03T05:48:41.263636,1775195321,2026-04-02T05:48:43.731068,2026-04-03 05:48:41
2477,32e987c0-fc80-4095-976a-54e5886b066a,bmw,330,BMW 330xDrive Touring M-SPORT PRO,49900.0,47900.0,-2000.0,-4.008016032064128,PREIS_GESUNKEN,2026-04-03T05:48:41.263845,1775195321,2026-04-02T05:48:43.731965,2026-04-03 05:48:41
2478,75596ea5-ef20-4e9c-8ad4-9ec44b84f087,bmw,330,BMW 330xDrive Touring,42900.0,41500.0,-1400.0,-3.263403263403263,PREIS_GESUNKEN,2026-04-03T05:48:41.264242,1775195321,2026-04-02T05:48:43.736821,2026-04-03 05:48:41
2479,fa736d04-fb74-4cb0-868b-107373b0437b,bmw,330,BMW 330xDrive Touring,42900.0,41500.0,-1400.0,-3.263403263403263,PREIS_GESUNKEN,2026-04-03T05:48:41.264909,1775195321,2026-04-02T05:48:47.823844,2026-04-03 05:48:41
2480,eafcc6f4-f4e1-41c8-b8fd-1ccbf9f3d1bb,bmw,330,BMW 330xDrive Touring M-SPORT PRO,49900.0,47900.0,-2000.0,-4.008016032064128,PREIS_GESUNKEN,2026-04-03T05:48:41.265194,1775195321,2026-04-02T05:48:47.823382,2026-04-03 05:48:41
2481,7032302b-aaf8-41cb-9654-1bf9e3246e6f,bmw,330,BMW 330XDRIVE PACK M,40900.0,39500.0,-1400.0,-3.4229828850855744,PREIS_GESUNKEN,2026-04-03T05:48:41.265405,1775195321,2026-04-02T05:48:47.825196,2026-04-03 05:48:41
2482,9bee6b74-61f2-4b82-9a13-c00231eb9e23,bmw,330,BMW 330XDRIVE PACK M,40900.0,39500.0,-1400.0,-3.4229828850855744,PREIS_GESUNKEN,2026-04-03T05:48:41.265558,1775195321,2026-04-02T05:48:47.826981,2026-04-03 05:48:41
