id,listing_id,make,model,title,price_old,price_new,price_difference,price_change_percent,change_type,change_date,change_timestamp,last_seen,created_at
1868,db644720-c3f1-405d-9f12-d8da86c2a260,bmw,5,BMW 218Active Tourer / Essence,26490.0,25990.0,-500.0,-1.8875047187617968,PREIS_GESUNKEN,2026-02-11T05:44:19.007562,1770788659,2026-02-10T05:45:03.627360,2026-02-11 05:44:19
1869,bed115f5-5755-4651-aaba-bc862fb5b9c4,bmw,5,BMW X545e Pack M / Hybride,45990.0,43490.0,-2500.0,-5.435964340073928,PREIS_GESUNKEN,2026-02-11T05:44:19.007799,1770788659,2026-02-10T05:44:56.088446,2026-02-11 05:44:19
1870,007a4593-f4e1-4614-9822-6270c6eb5981,bmw,5,BMW X320d xDrive / Luxury / Diesel,28990.0,26990.0,-2000.0,-6.89893066574681,PREIS_GESUNKEN,2026-02-11T05:44:19.008560,1770788659,2026-02-10T05:44:56.084428,2026-02-11 05:44:19
1842,c7f665b4-1958-4532-ad45-e1a6d959592a,bmw,5,BMW 118118iA AUTOMATIQUE // 12 Mois de Garantie,18900.0,17900.0,-1000.0,-5.291005291005291,PREIS_GESUNKEN,2026-02-09T05:45:05.031271,1770615905,2026-02-08T05:31:07.008868,2026-02-09 05:45:05
1833,84dc47dc-ec39-48bf-a926-c538daebc4f6,bmw,5,BMW 120i m-sport Head-Up HK HiFi DAB LED RFK Komfortzg. S,33899.0,31899.0,-2000.0,-5.899879052479425,PREIS_GESUNKEN,2026-02-08T05:31:44.429245,1770528704,2026-02-07T05:13:42.409339,2026-02-08 05:31:44
1834,348f72c9-0678-4417-9a9e-fef9e232e319,bmw,5,BMW 218Active Tourer,37900.0,33900.0,-4000.0,-10.554089709762533,PREIS_GESUNKEN,2026-02-08T05:31:44.429752,1770528704,2026-02-07T05:13:42.408525,2026-02-08 05:31:44
1796,962dfe63-bb17-4a01-97dd-bb81223b42a7,bmw,5,BMW Active Hybrid 3ActiveHybrid 340 ch M Sport A,23500.0,22990.0,-510.0,-2.170212765957447,PREIS_GESUNKEN,2026-02-04T05:17:38.730434,1770182258,2026-02-03T05:22:48.609223,2026-02-04 05:17:38
1797,97944f2f-a3e2-43bf-9bb0-dc79d7c31bba,bmw,5,BMW 520d M Pack,31900.0,29900.0,-2000.0,-6.269592476489027,PREIS_GESUNKEN,2026-02-04T05:17:38.730917,1770182258,2026-02-03T05:22:37.556468,2026-02-04 05:17:38
1770,c44a7da6-d420-4044-954e-5842e9e0fe64,bmw,5,BMW 540d xDrive MSport M Sportpaket,94514.0,82900.0,-11614.0,-12.288126626743127,PREIS_GESUNKEN,2026-02-01T05:30:00.242089,1769923800,2026-01-31T05:10:09.620406,2026-02-01 05:30:00
1745,ffecc54d-09f9-4e2c-b200-c28a4c7304cf,bmw,5,BMW 218218i Gran Coupe Aut. M Sport Panaromic Sunroof,29000.0,27000.0,-2000.0,-6.896551724137931,PREIS_GESUNKEN,2026-01-28T04:55:28.655740,1769576128,2026-01-27T04:57:23.363326,2026-01-28 04:55:28
1746,9b9f9c77-d19f-4f47-971c-3f9358352724,bmw,5,BMW 535535d xDrive 313ch Touring Pack Sport M,12990.0,11990.0,-1000.0,-7.698229407236336,PREIS_GESUNKEN,2026-01-28T04:55:28.656905,1769576128,2026-01-27T04:57:27.852509,2026-01-28 04:55:28
1747,5f7a5377-7f05-409b-bae0-1de048adba7b,bmw,5,BMW 320320i Aut.,23500.0,22500.0,-1000.0,-4.25531914893617,PREIS_GESUNKEN,2026-01-28T04:55:28.660134,1769576128,2026-01-27T04:57:48.319610,2026-01-28 04:55:28
